0.12013,235.7874223
0.12063,235.9541999
0.12113,236.1204235
0.12162,236.2860974
0.12212,236.4512254
0.12262,236.6158116
0.12312,236.7798598
0.12362,236.9433739
0.12411,237.1063578
0.12461,237.2688153
0.12511,237.43075
0.12561,237.5921658
0.12610,237.7530662
0.12660,237.9134549
0.12710,238.0733355
0.12760,238.2327115
0.12809,238.3915864
0.12859,238.5499638
0.12909,238.707847
0.12959,238.8652394
0.13009,239.0221445
0.13058,239.1785655
0.13108,239.3345056
0.13158,239.4899683
0.13208,239.6449567
0.13257,239.7994739
0.13307,239.9535232
0.13357,240.1071077
0.13407,240.2602304
0.13457,240.4128944
0.13506,240.5651028
0.13556,240.7168586
0.13606,240.8681646
0.13656,241.0190239
0.13705,241.1694394
0.13755,241.3194138
0.13805,241.4689502
0.13855,241.6180513
0.13905,241.7667199
0.13954,241.9149587
0.14004,242.0627705
0.14054,242.2101581
0.14104,242.3571241
0.14154,242.5036711
0.14203,242.6498018
0.14253,242.7955188
0.14303,242.9408247
0.14353,243.085722
0.14403,243.2302133
0.14452,243.374301
0.14502,243.5179878
0.14552,243.6612759
0.14602,243.8041679
0.14652,243.9466662
0.14701,244.0887732
0.14751,244.2304911
0.14801,244.3718225
0.14851,244.5127696
0.14900,244.6533347
0.14950,244.7935201
0.15000,244.933328
0.15050,245.0727608
0.15100,245.2118205
0.15149,245.3505095
0.15199,245.4888299
0.15249,245.6267838
0.15299,245.7643735
0.15349,245.9016009
0.15399,246.0384683
0.15448,246.1749777
0.15498,246.3111312
0.15548,246.4469307
0.15598,246.5823785
0.15648,246.7174763
0.15697,246.8522264
0.15747,246.9866305
0.15797,247.1206907
0.15847,247.254409
0.15897,247.3877872
0.15946,247.5208272
0.15996,247.653531
0.16046,247.7859004
0.16096,247.9179373
0.16146,248.0496435
0.16195,248.1810209
0.16245,248.3120712
0.16295,248.4427963
0.16345,248.5731979
0.16395,248.7032778
0.16445,248.8330377
0.16494,248.9624794
0.16544,249.0916046
0.16594,249.2204151
0.16644,249.3489124
0.16694,249.4770983
0.16743,249.6049745
0.16793,249.7325426
0.16843,249.8598042
0.16893,249.9867609
0.16943,250.1134145
0.16993,250.2397664
0.17042,250.3658182
0.17092,250.4915716
0.17142,250.617028
0.17192,250.7421891
0.17242,250.8670564
0.17291,250.9916313
0.17341,251.1159154
0.17391,251.2399102
0.17441,251.3636172
0.17491,251.4870379
0.17541,251.6101736
0.17590,251.733026
0.17640,251.8555963
0.17690,251.9778861
0.17740,252.0998967
0.17790,252.2216295
0.17840,252.343086
0.17889,252.4642676
0.17939,252.5851755
0.17989,252.7058112
0.18039,252.826176
0.18089,252.9462713
0.18138,253.0660984
0.18188,253.1856586
0.18238,253.3049532
0.18288,253.4239836
0.18338,253.542751
0.18388,253.6612567
0.18437,253.7795019
0.18487,253.897488
0.18537,254.0152162
0.18587,254.1326877
0.18637,254.2499038
0.18687,254.3668656
0.18736,254.4835745
0.18786,254.6000316
0.18836,254.7162381
0.18886,254.8321952
0.18936,254.9479042
0.18986,255.063366
0.19035,255.178582
0.19085,255.2935533
0.19135,255.408281
0.19185,255.5227662
0.19235,255.6370101
0.19285,255.7510139
0.19334,255.8647786
0.19384,255.9783053
0.19434,256.0915952
0.19484,256.2046493
0.19534,256.3174687
0.19584,256.4300544
0.19634,256.5424077
0.19683,256.6545294
0.19733,256.7664207
0.19783,256.8780826
0.19833,256.9895161
0.19883,257.1007224
0.19933,257.2117023
0.19982,257.3224569
0.20032,257.4329873
0.20082,257.5432944
0.20132,257.6533792
0.20182,257.7632427
0.20232,257.8728859
0.20281,257.9823098
0.20331,258.0915153
0.20381,258.2005034
0.20431,258.3092751
0.20481,258.4178313
0.20531,258.5261729
0.20581,258.6343009
0.20630,258.7422162
0.20680,258.8499197
0.20730,258.9574124
0.20780,259.0646951
0.20830,259.1717688
0.20880,259.2786344
0.20929,259.3852927
0.20979,259.4917446
0.21029,259.5979911
0.21079,259.704033
0.21129,259.8098712
0.21179,259.9155064
0.21229,260.0209397
0.21278,260.1261718
0.21328,260.2312036
0.21378,260.336036
0.21428,260.4406697
0.21478,260.5451056
0.21528,260.6493445
0.21577,260.7533873
0.21627,260.8572348
0.21677,260.9608877
0.21727,261.0643468
0.21777,261.1676131
0.21827,261.2706872
0.21877,261.37357
0.21926,261.4762622
0.21976,261.5787646
0.22026,261.681078
0.22076,261.7832032
0.22126,261.8851409
0.22176,261.9868919
0.22226,262.0884569
0.22275,262.1898368
0.22325,262.2910321
0.22375,262.3920437
0.22425,262.4928724
0.22475,262.5935188
0.22525,262.6939836
0.22575,262.7942677
0.22624,262.8943717
0.22674,262.9942963
0.22724,263.0940422
0.22774,263.1936102
0.22824,263.2930009
0.22874,263.392215
0.22924,263.4912533
0.22973,263.5901164
0.23023,263.688805
0.23073,263.7873198
0.23123,263.8856615
0.23173,263.9838306
0.23223,264.081828
0.23273,264.1796542
0.23322,264.27731
0.23372,264.3747959
0.23422,264.4721127
0.23472,264.5692609
0.23522,264.6662413
0.23572,264.7630544
0.23622,264.8597009
0.23671,264.9561815
0.23721,265.0524967
0.23771,265.1486472
0.23821,265.2446336
0.23871,265.3404565
0.23921,265.4361166
0.23971,265.5316144
0.24021,265.6269506
0.24070,265.7221258
0.24120,265.8171405
0.24170,265.9119954
0.24220,266.006691
0.24270,266.101228
0.24320,266.1956069
0.24370,266.2898283
0.24419,266.3838928
0.24469,266.477801
0.24519,266.5715534
0.24569,266.6651507
0.24619,266.7585933
0.24669,266.8518819
0.24719,266.9450169
0.24769,267.0379991
0.24818,267.1308289
0.24868,267.2235068
0.24918,267.3160334
0.24968,267.4084094
0.25018,267.5006351
0.25068,267.5927112
0.25118,267.6846381
0.25167,267.7764165
0.25217,267.8680468
0.25267,267.9595296
0.25317,268.0508654
0.25367,268.1420547
0.25417,268.233098
0.25467,268.3239959
0.25517,268.4147488
0.25566,268.5053574
0.25616,268.595822
0.25666,268.6861432
0.25716,268.7763215
0.25766,268.8663574
0.25816,268.9562513
0.25866,269.0460039
0.25916,269.1356155
0.25965,269.2250867
0.26015,269.3144179
0.26065,269.4036097
0.26115,269.4926624
0.26165,269.5815767
0.26215,269.6703529
0.26265,269.7589915
0.26315,269.8474931
0.26364,269.935858
0.26414,270.0240868
0.26464,270.1121799
0.26514,270.2001377
0.26564,270.2879608
0.26614,270.3756495
0.26664,270.4632044
0.26713,270.5506259
0.26763,270.6379144
0.26813,270.7250704
0.26863,270.8120943
0.26913,270.8989865
0.26963,270.9857476
0.27013,271.0723779
0.27063,271.1588779
0.27113,271.245248
0.27162,271.3314887
0.27212,271.4176003
0.27262,271.5035833
0.27312,271.5894381
0.27362,271.6751652
0.27412,271.760765
0.27462,271.8462378
0.27512,271.9315841
0.27561,272.0168043
0.27611,272.1018989
0.27661,272.1868681
0.27711,272.2717126
0.27761,272.3564325
0.27811,272.4410284
0.27861,272.5255007
0.27911,272.6098497
0.27960,272.6940758
0.28010,272.7781795
0.28060,272.8621611
0.28110,272.946021
0.28160,273.0297596
0.28210,273.1133774
0.28260,273.1968746
0.28310,273.2802517
0.28359,273.363509
0.28409,273.446647
0.28459,273.529666
0.28509,273.6125663
0.28559,273.6953484
0.28609,273.7780127
0.28659,273.8605594
0.28709,273.942989
0.28759,274.0253019
0.28808,274.1074983
0.28858,274.1895788
0.28908,274.2715435
0.28958,274.353393
0.29008,274.4351274
0.29058,274.5167473
0.29108,274.5982529
0.29158,274.6796447
0.29207,274.7609229
0.29257,274.8420879
0.29307,274.9231401
0.29357,275.0040798
0.29407,275.0849073
0.29457,275.1656231
0.29507,275.2462273
0.29557,275.3267205
0.29607,275.4071028
0.29656,275.4873747
0.29706,275.5675365
0.29756,275.6475885
0.29806,275.7275311
0.29856,275.8073645
0.29906,275.8870892
0.29956,275.9667053
0.30006,276.0462134
0.30056,276.1256136
0.30105,276.2049064
0.30155,276.284092
0.30205,276.3631707
0.30255,276.4421429
0.30305,276.5210089
0.30355,276.599769
0.30405,276.6784235
0.30455,276.7569727
0.30505,276.835417
0.30554,276.9137567
0.30604,276.991992
0.30654,277.0701232
0.30704,277.1481507
0.30754,277.2260748
0.30804,277.3038958
0.30854,277.381614
0.30904,277.4592296
0.30954,277.536743
0.31003,277.6141545
0.31053,277.6914644
0.31103,277.7686729
0.31153,277.8457804
0.31203,277.9227872
0.31253,277.9996935
0.31303,278.0764996
0.31353,278.1532058
0.31403,278.2298125
0.31452,278.3063198
0.31502,278.3827281
0.31552,278.4590377
0.31602,278.5352488
0.31652,278.6113618
0.31702,278.6873768
0.31752,278.7632942
0.31802,278.8391143
0.31852,278.9148373
0.31901,278.9904635
0.31951,279.0659932
0.32001,279.1414267
0.32051,279.2167642
0.32101,279.2920059
0.32151,279.3671522
0.32201,279.4422034
0.32251,279.5171597
0.32301,279.5920213
0.32350,279.6667885
0.32400,279.7414616
0.32450,279.8160409
0.32500,279.8905266
0.32550,279.9649189
0.32600,280.0392182
0.32650,280.1134246
0.32700,280.1875385
0.32750,280.2615601
0.32800,280.3354897
0.32849,280.4093274
0.32899,280.4830736
0.32949,280.5567285
0.32999,280.6302924
0.33049,280.7037654
0.33099,280.7771479
