-0.000568574 0.08838
0.0222 0.19613
0.0422 0.32141
0.05448 0.41962
0.08062 0.61861
0.08224 0.62969
0.10637 0.73628
0.12884 0.72374
0.13643 0.71311
0.17473 0.62513
0.18475 0.57531
0.2019 0.45678
0.21354 0.37089
0.22346 0.29125
0.2279 0.2546
0.1771 0.2726
0.11059 0.29738
0.06575 0.31522
-0.10972 0.38088
