0.03179 0.19682
0.05336 0.43959
0.07601 0.68246
0.077 0.68742
0.08698 0.73637
0.09734 0.78731
0.0918 0.63444
0.08627 0.4827
0.07815 0.3615
0.07543 0.32061
0.07008 0.24014
0.03837 0.15684
0.00682 0.07239
-0.00927 0.07321
-0.02537 0.07423
-0.02516 0.07425
-0.0547 0.10599
