0.04733 0.24845
0.04695 0.24828
0.04857 0.2579
0.06937 0.37775
0.09142 0.50658
0.11529 0.58363
0.13925 0.66065
0.16467 0.59281
0.19028 0.52604
0.21571 0.41105
0.24 0.29578
0.17692 0.30335
0.11395 0.3114
0.11326 0.31193
-0.17005 0.42495
