0.0495 0.24933
0.06953 0.40664
0.07331 0.43689
0.09062 0.56334
0.10723 0.70149
0.12248 0.83092
0.1254 0.74032
0.12642 0.69957
0.12887 0.56086
0.12456 0.43597
0.12022 0.31499
0.10984 0.24168
0.0992 0.1685
0.04899 0.14671
0.000937075 0.12808
-0.0027 0.12678
-0.05062 0.13128
-0.08765 0.14554
