37.659, 18.368, -0.214
36.996, 19.671, -0.216
36.286, 20.950, -0.217
35.533, 22.204, -0.218
34.737, 23.430, -0.219
33.898, 24.628, -0.220
33.018, 25.796, -0.221
32.097, 26.933, -0.222
31.138, 28.037, -0.223
30.140, 29.106, -0.224
29.106, 30.140, -0.226
28.037, 31.138, -0.227
26.933, 32.097, -0.228
25.796, 33.018, -0.229
24.628, 33.898, -0.230
23.430, 34.737, -0.231
22.204, 35.533, -0.232
20.950, 36.286, -0.233
19.671, 36.996, -0.234
18.368, 37.659, -0.236
17.042, 38.278, -0.237
15.696, 38.849, -0.238
14.331, 39.373, -0.239
12.948, 39.849, -0.240
11.549, 40.277, -0.241
10.137, 40.655, -0.242
8.711, 40.984, -0.243
7.276, 41.263, -0.244
5.831, 41.492, -0.246
4.380, 41.670, -0.247
2.923, 41.798, -0.248
1.462, 41.874, -0.249
0.000, 41.900, -0.250
-1.462, 41.874, -0.251
-2.923, 41.798, -0.252
-4.380, 41.670, -0.253
-5.831, 41.492, -0.254
-7.276, 41.263, -0.256
-8.711, 40.984, -0.257
-10.137, 40.655, -0.258
-11.549, 40.277, -0.259
-12.948, 39.849, -0.260
-14.331, 39.373, -0.261
-15.696, 38.849, -0.262
-17.042, 38.278, -0.263
-18.368, 37.659, -0.264
-19.671, 36.996, -0.266
-20.950, 36.286, -0.267
-22.204, 35.533, -0.268
-23.430, 34.737, -0.269
-24.628, 33.898, -0.270
-25.796, 33.018, -0.271
-26.933, 32.097, -0.272
-28.037, 31.138, -0.273
-29.106, 30.140, -0.274
-30.140, 29.106, -0.276
-31.138, 28.037, -0.277
-32.097, 26.933, -0.278
-33.018, 25.796, -0.279
-33.898, 24.628, -0.280
-34.737, 23.430, -0.281
-35.533, 22.204, -0.282
-36.286, 20.950, -0.283
-36.996, 19.671, -0.284
-37.659, 18.368, -0.286
-38.278, 17.042, -0.287
-38.849, 15.696, -0.288
-39.373, 14.331, -0.289
-39.849, 12.948, -0.290
-40.277, 11.549, -0.291
-40.655, 10.137, -0.292
-40.984, 8.711, -0.293
-41.263, 7.276, -0.294
-41.492, 5.831, -0.296
-41.670, 4.380, -0.297
-41.798, 2.923, -0.298
-41.874, 1.462, -0.299
-41.900, 0.000, -0.300
-41.874, -1.462, -0.301
-41.798, -2.923, -0.302
-41.670, -4.380, -0.303
-41.492, -5.831, -0.304
-41.263, -7.276, -0.306
-40.984, -8.711, -0.307
-40.655, -10.137, -0.308
-40.277, -11.549, -0.309
-39.849, -12.948, -0.310
-39.373, -14.331, -0.311
-38.849, -15.696, -0.312
-38.278, -17.042, -0.313
-37.659, -18.368, -0.314
-36.996, -19.671, -0.316
-36.286, -20.950, -0.317
-35.533, -22.204, -0.318
-34.737, -23.430, -0.319
-33.898, -24.628, -0.320
-33.018, -25.796, -0.321
-32.097, -26.933, -0.322
-31.138, -28.037, -0.323
-30.140, -29.106, -0.324
-29.106, -30.140, -0.326
-28.037, -31.138, -0.327
-26.933, -32.097, -0.328
-25.796, -33.018, -0.329
-24.628, -33.898, -0.330
-23.430, -34.737, -0.331
-22.204, -35.533, -0.332
-20.950, -36.286, -0.333
-19.671, -36.996, -0.334
-18.368, -37.659, -0.336
-17.042, -38.278, -0.337
-15.696, -38.849, -0.338
-14.331, -39.373, -0.339
-12.948, -39.849, -0.340
-11.549, -40.277, -0.341
-10.137, -40.655, -0.342
-8.711, -40.984, -0.343
-7.276, -41.263, -0.344
-5.831, -41.492, -0.346
-4.380, -41.670, -0.347
-2.923, -41.798, -0.348
-1.462, -41.874, -0.349
-0.000, -41.900, -0.350
1.462, -41.874, -0.351
2.923, -41.798, -0.352
4.380, -41.670, -0.353
5.831, -41.492, -0.354
7.276, -41.263, -0.356
8.711, -40.984, -0.357
10.137, -40.655, -0.358
11.549, -40.277, -0.359
12.948, -39.849, -0.360
14.331, -39.373, -0.361
15.696, -38.849, -0.362
17.042, -38.278, -0.363
18.368, -37.659, -0.364
19.671, -36.996, -0.366
20.950, -36.286, -0.367
22.204, -35.533, -0.368
23.430, -34.737, -0.369
24.628, -33.898, -0.370
25.796, -33.018, -0.371
26.933, -32.097, -0.372
28.037, -31.138, -0.373
29.106, -30.140, -0.374
30.140, -29.106, -0.376
31.138, -28.037, -0.377
32.097, -26.933, -0.378
33.018, -25.796, -0.379
33.898, -24.628, -0.380
34.737, -23.430, -0.381
35.533, -22.204, -0.382
36.286, -20.950, -0.383
36.996, -19.671, -0.384
37.659, -18.368, -0.386
38.278, -17.042, -0.387
38.849, -15.696, -0.388
39.373, -14.331, -0.389
39.849, -12.948, -0.390
40.277, -11.549, -0.391
40.655, -10.137, -0.392
40.984, -8.711, -0.393
41.263, -7.276, -0.394
41.492, -5.831, -0.396
41.670, -4.380, -0.397
41.798, -2.923, -0.398
41.874, -1.462, -0.399
41.900, -0.000, -0.400
41.874, 1.462, -0.401
41.798, 2.923, -0.402
41.670, 4.380, -0.403
41.492, 5.831, -0.404
41.263, 7.276, -0.406
40.984, 8.711, -0.407
40.655, 10.137, -0.408
40.277, 11.549, -0.409
39.849, 12.948, -0.410
39.373, 14.331, -0.411
38.849, 15.696, -0.412
38.278, 17.042, -0.413
37.659, 18.368, -0.414
36.996, 19.671, -0.416
36.286, 20.950, -0.417
35.533, 22.204, -0.418
34.737, 23.430, -0.419
33.898, 24.628, -0.420
33.018, 25.796, -0.421
32.097, 26.933, -0.422
31.138, 28.037, -0.423
30.140, 29.106, -0.424
29.106, 30.140, -0.426
28.037, 31.138, -0.427
26.933, 32.097, -0.428
25.796, 33.018, -0.429
24.628, 33.898, -0.430
23.430, 34.737, -0.431
22.204, 35.533, -0.432
20.950, 36.286, -0.433
19.671, 36.996, -0.434
18.368, 37.659, -0.436
17.042, 38.278, -0.437
15.696, 38.849, -0.438
14.331, 39.373, -0.439
12.948, 39.849, -0.440
11.549, 40.277, -0.441
10.137, 40.655, -0.442
8.711, 40.984, -0.443
7.276, 41.263, -0.444
5.831, 41.492, -0.446
4.380, 41.670, -0.447
2.923, 41.798, -0.448
1.462, 41.874, -0.449
0.000, 41.900, -0.450
-1.462, 41.874, -0.451
-2.923, 41.798, -0.452
-4.380, 41.670, -0.453
-5.831, 41.492, -0.454
-7.276, 41.263, -0.456
-8.711, 40.984, -0.457
-10.137, 40.655, -0.458
-11.549, 40.277, -0.459
-12.948, 39.849, -0.460
-14.331, 39.373, -0.461
-15.696, 38.849, -0.462
-17.042, 38.278, -0.463
-18.368, 37.659, -0.464
-19.671, 36.996, -0.466
-20.950, 36.286, -0.467
-22.204, 35.533, -0.468
-23.430, 34.737, -0.469
-24.628, 33.898, -0.470
-25.796, 33.018, -0.471
-26.933, 32.097, -0.472
-28.037, 31.138, -0.473
-29.106, 30.140, -0.474
-30.140, 29.106, -0.476
-31.138, 28.037, -0.477
-32.097, 26.933, -0.478
-33.018, 25.796, -0.479
-33.898, 24.628, -0.480
-34.737, 23.430, -0.481
-35.533, 22.204, -0.482
-36.286, 20.950, -0.483
-36.996, 19.671, -0.484
-37.659, 18.368, -0.486
-38.278, 17.042, -0.487
-38.849, 15.696, -0.488
-39.373, 14.331, -0.489
-39.849, 12.948, -0.490
-40.277, 11.549, -0.491
-40.655, 10.137, -0.492
-40.984, 8.711, -0.493
-41.263, 7.276, -0.494
-41.492, 5.831, -0.496
-41.670, 4.380, -0.497
-41.798, 2.923, -0.498
-41.874, 1.462, -0.499
-41.900, 0.000, -0.500
-41.874, -1.462, -0.501
-41.798, -2.923, -0.502
-41.670, -4.380, -0.503
-41.492, -5.831, -0.504
-41.263, -7.276, -0.506
-40.984, -8.711, -0.507
-40.655, -10.137, -0.508
-40.277, -11.549, -0.509
-39.849, -12.948, -0.510
-39.373, -14.331, -0.511
-38.849, -15.696, -0.512
-38.278, -17.042, -0.513
-37.659, -18.368, -0.514
-36.996, -19.671, -0.516
-36.286, -20.950, -0.517
-35.533, -22.204, -0.518
-34.737, -23.430, -0.519
-33.898, -24.628, -0.520
-33.018, -25.796, -0.521
-32.097, -26.933, -0.522
-31.138, -28.037, -0.523
-30.140, -29.106, -0.524
-29.106, -30.140, -0.526
-28.037, -31.138, -0.527
-26.933, -32.097, -0.528
-25.796, -33.018, -0.529
-24.628, -33.898, -0.530
-23.430, -34.737, -0.531
-22.204, -35.533, -0.532
-20.950, -36.286, -0.533
-19.671, -36.996, -0.534
-18.368, -37.659, -0.536
-17.042, -38.278, -0.537
-15.696, -38.849, -0.538
-14.331, -39.373, -0.539
-12.948, -39.849, -0.540
-11.549, -40.277, -0.541
-10.137, -40.655, -0.542
-8.711, -40.984, -0.543
-7.276, -41.263, -0.544
-5.831, -41.492, -0.546
-4.380, -41.670, -0.547
-2.923, -41.798, -0.548
-1.462, -41.874, -0.549
0.000, -41.900, -0.550
1.462, -41.874, -0.551
2.923, -41.798, -0.552
4.380, -41.670, -0.553
5.831, -41.492, -0.554
7.276, -41.263, -0.556
8.711, -40.984, -0.557
10.137, -40.655, -0.558
11.549, -40.277, -0.559
12.948, -39.849, -0.560
14.331, -39.373, -0.561
15.696, -38.849, -0.562
17.042, -38.278, -0.563
18.368, -37.659, -0.564
19.671, -36.996, -0.566
20.950, -36.286, -0.567
22.204, -35.533, -0.568
23.430, -34.737, -0.569
24.628, -33.898, -0.570
25.796, -33.018, -0.571
26.933, -32.097, -0.572
28.037, -31.138, -0.573
29.106, -30.140, -0.574
30.140, -29.106, -0.576
31.138, -28.037, -0.577
32.097, -26.933, -0.578
33.018, -25.796, -0.579
33.898, -24.628, -0.580
34.737, -23.430, -0.581
35.533, -22.204, -0.582
36.286, -20.950, -0.583
36.996, -19.671, -0.584
37.659, -18.368, -0.586
38.278, -17.042, -0.587
38.849, -15.696, -0.588
39.373, -14.331, -0.589
39.849, -12.948, -0.590
40.277, -11.549, -0.591
40.655, -10.137, -0.592
40.984, -8.711, -0.593
41.263, -7.276, -0.594
41.492, -5.831, -0.596
41.670, -4.380, -0.597
41.798, -2.923, -0.598
41.874, -1.462, -0.599
41.900, -0.000, -0.600
41.874, 1.462, -0.601
41.798, 2.923, -0.602
41.670, 4.380, -0.603
41.492, 5.831, -0.604
41.263, 7.276, -0.606
40.984, 8.711, -0.607
40.655, 10.137, -0.608
40.277, 11.549, -0.609
39.849, 12.948, -0.610
39.373, 14.331, -0.611
38.849, 15.696, -0.612
38.278, 17.042, -0.613
37.659, 18.368, -0.614
36.996, 19.671, -0.616
36.286, 20.950, -0.617
35.533, 22.204, -0.618
34.737, 23.430, -0.619
33.898, 24.628, -0.620
33.018, 25.796, -0.621
32.097, 26.933, -0.622
31.138, 28.037, -0.623
30.140, 29.106, -0.624
29.106, 30.140, -0.626
28.037, 31.138, -0.627
26.933, 32.097, -0.628
25.796, 33.018, -0.629
24.628, 33.898, -0.630
23.430, 34.737, -0.631
22.204, 35.533, -0.632
20.950, 36.286, -0.633
19.671, 36.996, -0.634
18.368, 37.659, -0.636
17.042, 38.278, -0.637
15.696, 38.849, -0.638
14.331, 39.373, -0.639
12.948, 39.849, -0.640
11.549, 40.277, -0.641
10.137, 40.655, -0.642
8.711, 40.984, -0.643
7.276, 41.263, -0.644
5.831, 41.492, -0.646
4.380, 41.670, -0.647
2.923, 41.798, -0.648
1.462, 41.874, -0.649
-0.000, 41.900, -0.650
-1.462, 41.874, -0.651
-2.923, 41.798, -0.652
-4.380, 41.670, -0.653
-5.831, 41.492, -0.654
-7.276, 41.263, -0.656
-8.711, 40.984, -0.657
-10.137, 40.655, -0.658
-11.549, 40.277, -0.659
-12.948, 39.849, -0.660
-14.331, 39.373, -0.661
-15.696, 38.849, -0.662
-17.042, 38.278, -0.663
-18.368, 37.659, -0.664
-19.671, 36.996, -0.666
-20.950, 36.286, -0.667
-22.204, 35.533, -0.668
-23.430, 34.737, -0.669
-24.628, 33.898, -0.670
-25.796, 33.018, -0.671
-26.933, 32.097, -0.672
-28.037, 31.138, -0.673
-29.106, 30.140, -0.674
-30.140, 29.106, -0.676
-31.138, 28.037, -0.677
-32.097, 26.933, -0.678
-33.018, 25.796, -0.679
-33.898, 24.628, -0.680
-34.737, 23.430, -0.681
-35.533, 22.204, -0.682
-36.286, 20.950, -0.683
-36.996, 19.671, -0.684
-37.659, 18.368, -0.686
-38.278, 17.042, -0.687
-38.849, 15.696, -0.688
-39.373, 14.331, -0.689
-39.849, 12.948, -0.690
-40.277, 11.549, -0.691
-40.655, 10.137, -0.692
-40.984, 8.711, -0.693
-41.263, 7.276, -0.694
-41.492, 5.831, -0.696
-41.670, 4.380, -0.697
-41.798, 2.923, -0.698
-41.874, 1.462, -0.699
-41.900, 0.000, -0.700
-41.874, -1.462, -0.701
-41.798, -2.923, -0.702
-41.670, -4.380, -0.703
-41.492, -5.831, -0.704
-41.263, -7.276, -0.706
-40.984, -8.711, -0.707
-40.655, -10.137, -0.708
-40.277, -11.549, -0.709
-39.849, -12.948, -0.710
-39.373, -14.331, -0.711
-38.849, -15.696, -0.712
-38.278, -17.042, -0.713
-37.659, -18.368, -0.714
-36.996, -19.671, -0.716
-36.286, -20.950, -0.717
-35.533, -22.204, -0.718
-34.737, -23.430, -0.719
-33.898, -24.628, -0.720
-33.018, -25.796, -0.721
-32.097, -26.933, -0.722
-31.138, -28.037, -0.723
-30.140, -29.106, -0.724
-29.106, -30.140, -0.726
-28.037, -31.138, -0.727
-26.933, -32.097, -0.728
-25.796, -33.018, -0.729
-24.628, -33.898, -0.730
-23.430, -34.737, -0.731
-22.204, -35.533, -0.732
-20.950, -36.286, -0.733
-19.671, -36.996, -0.734
-18.368, -37.659, -0.736
-17.042, -38.278, -0.737
-15.696, -38.849, -0.738
-14.331, -39.373, -0.739
-12.948, -39.849, -0.740
-11.549, -40.277, -0.741
-10.137, -40.655, -0.742
-8.711, -40.984, -0.743
-7.276, -41.263, -0.744
-5.831, -41.492, -0.746
-4.380, -41.670, -0.747
-2.923, -41.798, -0.748
-1.462, -41.874, -0.749
0.000, -41.900, -0.750
1.462, -41.874, -0.751
2.923, -41.798, -0.752
4.380, -41.670, -0.753
5.831, -41.492, -0.754
7.276, -41.263, -0.756
8.711, -40.984, -0.757
10.137, -40.655, -0.758
11.549, -40.277, -0.759
12.948, -39.849, -0.760
14.331, -39.373, -0.761
15.696, -38.849, -0.762
17.042, -38.278, -0.763
18.368, -37.659, -0.764
19.671, -36.996, -0.766
20.950, -36.286, -0.767
22.204, -35.533, -0.768
23.430, -34.737, -0.769
24.628, -33.898, -0.770
25.796, -33.018, -0.771
26.933, -32.097, -0.772
28.037, -31.138, -0.773
29.106, -30.140, -0.774
30.140, -29.106, -0.776
31.138, -28.037, -0.777
32.097, -26.933, -0.778
33.018, -25.796, -0.779
33.898, -24.628, -0.780
34.737, -23.430, -0.781
35.533, -22.204, -0.782
36.286, -20.950, -0.783
36.996, -19.671, -0.784
37.659, -18.368, -0.786
38.278, -17.042, -0.787
38.849, -15.696, -0.788
39.373, -14.331, -0.789
39.849, -12.948, -0.790
40.277, -11.549, -0.791
40.655, -10.137, -0.792
40.984, -8.711, -0.793
41.263, -7.276, -0.794
41.492, -5.831, -0.796
41.670, -4.380, -0.797
41.798, -2.923, -0.798
41.874, -1.462, -0.799
41.900, -0.000, -0.800
41.874, 1.462, -0.801
41.798, 2.923, -0.802
41.670, 4.380, -0.803
41.492, 5.831, -0.804
41.263, 7.276, -0.806
40.984, 8.711, -0.807
40.655, 10.137, -0.808
40.277, 11.549, -0.809
39.849, 12.948, -0.810
39.373, 14.331, -0.811
38.849, 15.696, -0.812
38.278, 17.042, -0.813
37.659, 18.368, -0.814
36.996, 19.671, -0.816
36.286, 20.950, -0.817
35.533, 22.204, -0.818
34.737, 23.430, -0.819
33.898, 24.628, -0.820
33.018, 25.796, -0.821
32.097, 26.933, -0.822
31.138, 28.037, -0.823
30.140, 29.106, -0.824
29.106, 30.140, -0.826
28.037, 31.138, -0.827
26.933, 32.097, -0.828
25.796, 33.018, -0.829
24.628, 33.898, -0.830
23.430, 34.737, -0.831
22.204, 35.533, -0.832
20.950, 36.286, -0.833
19.671, 36.996, -0.834
18.368, 37.659, -0.836
17.042, 38.278, -0.837
15.696, 38.849, -0.838
14.331, 39.373, -0.839
12.948, 39.849, -0.840
11.549, 40.277, -0.841
10.137, 40.655, -0.842
8.711, 40.984, -0.843
7.276, 41.263, -0.844
5.831, 41.492, -0.846
4.380, 41.670, -0.847
2.923, 41.798, -0.848
1.462, 41.874, -0.849
0.000, 41.900, -0.850
-1.462, 41.874, -0.851
-2.923, 41.798, -0.852
-4.380, 41.670, -0.853
-5.831, 41.492, -0.854
-7.276, 41.263, -0.856
-8.711, 40.984, -0.857
-10.137, 40.655, -0.858
-11.549, 40.277, -0.859
-12.948, 39.849, -0.860
-14.331, 39.373, -0.861
-15.696, 38.849, -0.862
-17.042, 38.278, -0.863
-18.368, 37.659, -0.864
-19.671, 36.996, -0.866
-20.950, 36.286, -0.867
-22.204, 35.533, -0.868
-23.430, 34.737, -0.869
-24.628, 33.898, -0.870
-25.796, 33.018, -0.871
-26.933, 32.097, -0.872
-28.037, 31.138, -0.873
-29.106, 30.140, -0.874
-30.140, 29.106, -0.876
-31.138, 28.037, -0.877
-32.097, 26.933, -0.878
-33.018, 25.796, -0.879
-33.898, 24.628, -0.880
-34.737, 23.430, -0.881
-35.533, 22.204, -0.882
-36.286, 20.950, -0.883
-36.996, 19.671, -0.884
-37.659, 18.368, -0.886
-38.278, 17.042, -0.887
-38.849, 15.696, -0.888
-39.373, 14.331, -0.889
-39.849, 12.948, -0.890
-40.277, 11.549, -0.891
-40.655, 10.137, -0.892
-40.984, 8.711, -0.893
-41.263, 7.276, -0.894
-41.492, 5.831, -0.896
-41.670, 4.380, -0.897
-41.798, 2.923, -0.898
-41.874, 1.462, -0.899
-41.900, 0.000, -0.900
-41.874, -1.462, -0.901
-41.798, -2.923, -0.902
-41.670, -4.380, -0.903
-41.492, -5.831, -0.904
-41.263, -7.276, -0.906
-40.984, -8.711, -0.907
-40.655, -10.137, -0.908
-40.277, -11.549, -0.909
-39.849, -12.948, -0.910
-39.373, -14.331, -0.911
-38.849, -15.696, -0.912
-38.278, -17.042, -0.913
-37.659, -18.368, -0.914
-36.996, -19.671, -0.916
-36.286, -20.950, -0.917
-35.533, -22.204, -0.918
-34.737, -23.430, -0.919
-33.898, -24.628, -0.920
-33.018, -25.796, -0.921
-32.097, -26.933, -0.922
-31.138, -28.037, -0.923
-30.140, -29.106, -0.924
-29.106, -30.140, -0.926
-28.037, -31.138, -0.927
-26.933, -32.097, -0.928
-25.796, -33.018, -0.929
-24.628, -33.898, -0.930
-23.430, -34.737, -0.931
-22.204, -35.533, -0.932
-20.950, -36.286, -0.933
-19.671, -36.996, -0.934
-18.368, -37.659, -0.936
-17.042, -38.278, -0.937
-15.696, -38.849, -0.938
-14.331, -39.373, -0.939
-12.948, -39.849, -0.940
-11.549, -40.277, -0.941
-10.137, -40.655, -0.942
-8.711, -40.984, -0.943
-7.276, -41.263, -0.944
-5.831, -41.492, -0.946
-4.380, -41.670, -0.947
-2.923, -41.798, -0.948
-1.462, -41.874, -0.949
0.000, -41.900, -0.950
1.462, -41.874, -0.951
2.923, -41.798, -0.952
4.380, -41.670, -0.953
5.831, -41.492, -0.954
7.276, -41.263, -0.956
8.711, -40.984, -0.957
10.137, -40.655, -0.958
11.549, -40.277, -0.959
12.948, -39.849, -0.960
14.331, -39.373, -0.961
15.696, -38.849, -0.962
17.042, -38.278, -0.963
18.368, -37.659, -0.964
19.671, -36.996, -0.966
20.950, -36.286, -0.967
22.204, -35.533, -0.968
23.430, -34.737, -0.969
24.628, -33.898, -0.970
25.796, -33.018, -0.971
26.933, -32.097, -0.972
28.037, -31.138, -0.973
29.106, -30.140, -0.974
30.140, -29.106, -0.976
31.138, -28.037, -0.977
32.097, -26.933, -0.978
33.018, -25.796, -0.979
33.898, -24.628, -0.980
34.737, -23.430, -0.981
35.533, -22.204, -0.982
36.286, -20.950, -0.983
36.996, -19.671, -0.984
37.659, -18.368, -0.986
38.278, -17.042, -0.987
38.849, -15.696, -0.988
39.373, -14.331, -0.989
39.849, -12.948, -0.990
40.277, -11.549, -0.991
40.655, -10.137, -0.992
40.984, -8.711, -0.993
41.263, -7.276, -0.994
41.492, -5.831, -0.996
41.670, -4.380, -0.997
41.798, -2.923, -0.998
41.874, -1.462, -0.999
41.900, -0.000, -1.000
41.874, 1.462, -1.001
41.798, 2.923, -1.002
41.670, 4.380, -1.003
41.492, 5.831, -1.004
41.263, 7.276, -1.006
40.984, 8.711, -1.007
40.655, 10.137, -1.008
40.277, 11.549, -1.009
39.849, 12.948, -1.010
39.373, 14.331, -1.011
38.849, 15.696, -1.012
38.278, 17.042, -1.013
37.659, 18.368, -1.014
36.996, 19.671, -1.016
36.286, 20.950, -1.017
35.533, 22.204, -1.018
34.737, 23.430, -1.019
33.898, 24.628, -1.020
33.018, 25.796, -1.021
32.097, 26.933, -1.022
31.138, 28.037, -1.023
30.140, 29.106, -1.024
29.106, 30.140, -1.026
28.037, 31.138, -1.027
26.933, 32.097, -1.028
25.796, 33.018, -1.029
24.628, 33.898, -1.030
23.430, 34.737, -1.031
22.204, 35.533, -1.032
20.950, 36.286, -1.033
19.671, 36.996, -1.034
18.368, 37.659, -1.036
17.042, 38.278, -1.037
15.696, 38.849, -1.038
14.331, 39.373, -1.039
12.948, 39.849, -1.040
11.549, 40.277, -1.041
10.137, 40.655, -1.042
8.711, 40.984, -1.043
7.276, 41.263, -1.044
5.831, 41.492, -1.046
4.380, 41.670, -1.047
2.923, 41.798, -1.048
1.462, 41.874, -1.049
0.000, 41.900, -1.050
-1.462, 41.874, -1.051
-2.923, 41.798, -1.052
-4.380, 41.670, -1.053
-5.831, 41.492, -1.054
-7.276, 41.263, -1.056
-8.711, 40.984, -1.057
-10.137, 40.655, -1.058
-11.549, 40.277, -1.059
-12.948, 39.849, -1.060
-14.331, 39.373, -1.061
-15.696, 38.849, -1.062
-17.042, 38.278, -1.063
-18.368, 37.659, -1.064
-19.671, 36.996, -1.066
-20.950, 36.286, -1.067
-22.204, 35.533, -1.068
-23.430, 34.737, -1.069
-24.628, 33.898, -1.070
-25.796, 33.018, -1.071
-26.933, 32.097, -1.072
